customer_sk,customer_id,customer_key,customer_name,marital_status,gender,birth_date,country,customer_create_date
910533066798,21874,AW00021874,Brandi Suarez,Married,Female,1981-11-19,Australia,2026-01-05
910533066799,22173,AW00022173,Bianca Cai,Married,Female,,Australia,2026-01-05
910533066800,22194,AW00022194,Bruce Sai,Single,Male,,Australia,2026-01-05
910533066801,22228,AW00022228,Katelyn Gonzalez,Married,Female,,United States,2026-01-05
910533066802,22316,AW00022316,Deanna Sara,Married,Female,,France,2026-01-05
910533066803,22390,AW00022390,Kelvin Zheng,Married,Male,,Germany,2026-01-05
910533066804,23446,AW00023446,Nina Chander,Single,Female,,Germany,2026-01-05
910533066805,23558,AW00023558,Dakota Barnes,Married,Male,,United States,2026-01-05
910533066806,23807,AW00023807,Carson Hughes,Married,Male,,United States,2026-01-05
910533066807,23881,AW00023881,Joshua Martinez,Married,Male,,United States,2026-01-05
910533066808,24418,AW00024418,Brandon Garcia,Single,Male,,Canada,2026-01-05
910533066809,24861,AW00024861,Evelyn Vance,Married,Female,,France,2026-01-05
910533066810,25291,AW00025291,Marissa Griffin,Married,Female,,United States,2026-01-05
910533066811,25642,AW00025642,Jon Rai,Married,Male,,United Kingdom,2026-01-14
910533066812,25702,AW00025702,Evelyn Lopez,Single,Female,,Germany,2026-01-14
910533066813,25842,AW00025842,Cole Brooks,Married,Male,,United States,2026-01-14
910533066814,26049,AW00026049,Christopher White,Married,Male,,Canada,2026-01-14
910533066815,26444,AW00026444,Pamela Lopez,Single,Female,,Australia,2026-01-14
910533066816,26997,AW00026997,Katie Becker,Married,Female,,Germany,2026-01-14
910533066817,27157,AW00027157,Raul Xu,Married,Male,,Germany,2026-01-14
910533066818,27353,AW00027353,Gilbert Andersen,Single,Male,,Australia,2026-01-14
910533066819,27735,AW00027735,Shelby Sanders,Single,Female,,United States,2026-01-25
910533066820,27959,AW00027959,Armando Ramos,Single,Male,,Germany,2026-01-25
910533066821,28542,AW00028542,Martha Zhao,Single,Female,,France,2026-01-25
910533066822,28892,AW00028892,Marissa Bryant,Single,Female,,United Kingdom,2026-01-25
919123001344,11015,AW00011015,Chloe Young,Single,Female,1984-08-26,United States,2025-10-06
919123001345,11118,AW00011118,Alvin Zeng,Single,Male,1962-12-31,Australia,2025-10-07
919123001346,11176,AW00011176,Mason Roberts,Married,Male,1979-01-21,Canada,2025-10-07
919123001347,11227,AW00011227,Marshall Chavez,Single,Male,1962-08-08,United States,2025-10-08
919123001348,11645,AW00011645,Gabriella Turner,Single,Female,1975-04-18,United States,2025-10-08
919123001349,11701,AW00011701,David Hayes,Married,Male,1985-08-16,United States,2025-10-08
919123001350,11868,AW00011868,Jessica Peterson,Single,Female,1973-01-31,Canada,2025-10-08
919123001351,12112,AW00012112,Arianna Henderson,Married,Female,1955-12-07,United States,2025-10-08
919123001352,12270,AW00012270,Ebony Ramos,Single,Female,1966-03-09,Germany,2025-10-08
919123001353,12489,AW00012489,Wayne Rai,Married,Male,1977-10-21,France,2025-10-08
919123001354,12630,AW00012630,Kevin Simmons,Married,Male,1960-03-21,United Kingdom,2025-10-08
919123001355,12829,AW00012829,Micah Li,Single,Male,1970-01-11,Germany,2025-10-12
919123001356,13073,AW00013073,Sydney Lopez,Married,Female,1981-07-11,United States,2025-10-12
919123001357,13149,AW00013149,Linda Ferrier,Married,Female,1957-02-14,Australia,2025-10-12
919123001358,13175,AW00013175,Noah Smith,Married,Male,1973-08-09,Canada,2025-10-12
919123001359,13253,AW00013253,Carly Xie,Married,Female,1974-11-13,United Kingdom,2025-10-12
919123001360,13538,AW00013538,Vanessa Henderson,Single,Female,1976-02-20,Germany,2025-10-12
919123001361,14021,AW00014021,Michelle Richardson,Single,Female,1981-05-01,United States,2025-10-12
919123001362,14588,AW00014588,Alexander Taylor,Single,Male,1973-01-18,United States,2025-10-12
919123001363,14667,AW00014667,Olivia Alexander,Married,Female,1976-01-17,Australia,2025-10-12
919123001364,14932,AW00014932,Pedro Fernandez,Married,Male,1978-04-17,France,2025-10-12
919123001365,15060,AW00015060,Max Vazquez,Single,Male,1969-12-20,France,2025-10-12
919123001366,15087,AW00015087,Robin Sanz,Single,Female,1980-04-30,United Kingdom,2025-10-12
919123001367,15270,AW00015270,Ariana Cox,Single,Female,1982-02-03,United States,2025-12-24
919123001368,15361,AW00015361,Thomas Gonzales,Single,Male,1938-11-15,United States,2026-01-04
919123001369,15573,AW00015573,Thomas Wilson,Single,Male,1969-08-21,United States,2026-01-04
919123001370,15629,AW00015629,Meghan Ruiz,Single,Female,1977-03-31,Germany,2026-01-04
919123001371,15742,AW00015742,Grace Thompson,Married,Female,1948-05-06,United States,2026-01-04
919123001372,15886,AW00015886,Matthew Brown,Single,Male,1951-10-16,United States,2026-01-04
919123001373,16065,AW00016065,Makayla Torres,Single,Female,1975-01-18,United States,2026-01-04
919123001374,16328,AW00016328,Maurice Rai,Single,Male,1978-08-15,United Kingdom,2026-01-04
919123001375,16363,AW00016363,Melanie Ramirez,Married,Female,1960-08-30,Canada,2026-01-04
919123001376,16553,AW00016553,Gabriella Roberts,Married,Female,1964-09-01,United Kingdom,2026-01-04
919123001377,16916,AW00016916,Cheryl Dominguez,Single,Female,1973-12-21,United States,2026-01-04
919123001378,17020,AW00017020,Ashley Bryant,Married,Female,1967-02-18,United States,2026-01-04
919123001379,17133,AW00017133,Lucas Kelly,Single,Male,1952-05-14,United States,2026-01-04
919123001380,17177,AW00017177,Richard Hayes,Married,Male,1957-12-09,United States,2026-01-04
919123001381,17262,AW00017262,Kristy Martin,Married,Female,1966-04-24,United States,2026-01-04
919123001382,17508,AW00017508,Caroline Bennett,Single,Female,1979-01-05,United States,2026-01-04
919123001383,17642,AW00017642,Gregory Luo,Single,Male,1976-10-13,United Kingdom,2026-01-04
919123001384,17849,AW00017849,Wesley He,Married,Male,1981-06-26,United Kingdom,2026-01-04
919123001385,17993,AW00017993,Richard Williams,Married,Male,1936-04-15,Germany,2026-01-04
919123001386,18941,AW00018941,Philip Torres,Married,Male,1962-09-05,United States,2026-01-05
919123001387,18953,AW00018953,Mya Patterson,Single,Female,1976-10-20,United States,2026-01-05
919123001388,18992,AW00018992,David Perry,Married,Male,1952-04-17,United States,2026-01-05
919123001389,19293,AW00019293,Chloe Watson,Married,Female,1976-02-25,France,2026-01-05
919123001390,19424,AW00019424,Terrance Smith,Single,Male,1975-01-12,United Kingdom,2026-01-05
919123001391,19715,AW00019715,Elijah Parker,Married,Male,1965-12-05,United States,2026-01-05
919123001392,19799,AW00019799,Austin Taylor,Single,Male,1978-12-15,United States,2026-01-05
919123001393,20233,AW00020233,Jenny Raje,Single,Female,1969-10-05,Australia,2026-01-05
919123001394,20266,AW00020266,Summer Gonzalez,Married,Female,1972-07-23,Australia,2026-01-05
919123001395,20393,AW00020393,Kaitlyn White,Single,Female,1945-09-10,United States,2026-01-05
919123001396,20511,AW00020511,Matthew Taylor,Married,Male,1952-04-17,United States,2026-01-05
919123001397,20516,AW00020516,Gabriel Russell,Married,Male,1953-01-29,United States,2026-01-05
919123001398,20725,AW00020725,Linda Romero,Single,Female,1976-10-01,United Kingdom,2026-01-05
919123001399,20762,AW00020762,Jennifer King,Married,Female,1968-10-08,,2026-01-05
919123001400,20771,AW00020771,Madeline Edwards,Married,Female,1964-06-13,Canada,2026-01-05
919123001401,21018,AW00021018,Sheila Serrano,Married,Female,1971-07-20,United Kingdom,2026-01-05
919123001402,21716,AW00021716,Gerald Sara,Married,Male,1963-08-30,United States,2026-01-05
919123001403,21729,AW00021729,Alexandria Morgan,Single,Female,1984-07-07,United States,2026-01-05
919123001404,21907,AW00021907,Jordan Hall,Married,Female,1940-02-17,United States,2026-01-05
919123001405,22098,AW00022098,Katherine Brooks,Single,Female,,United States,2026-01-05
919123001406,22567,AW00022567,Glenn Zhu,Married,Male,,France,2026-01-05
919123001407,22732,AW00022732,Sean Turner,Married,Male,,Canada,2026-01-05
919123001408,22832,AW00022832,Martin Gonzalez,Married,Male,,France,2026-01-05
919123001409,22974,AW00022974,Erika Vazquez,Married,Female,,Australia,2026-01-05
919123001410,23075,AW00023075,Rebekah Sandberg,Married,Female,,United States,2026-01-05
919123001411,23194,AW00023194,Shelby Cook,Married,Female,,United States,2026-01-05
919123001412,23228,AW00023228,Candice Guo,Single,Female,,Germany,2026-01-05
919123001413,23238,AW00023238,Thomas Lee,Single,Male,,United States,2026-01-05
919123001414,23373,AW00023373,Gabrielle Murphy,Single,Female,,United States,2026-01-05
919123001415,23385,AW00023385,Isaac Brooks,Married,Male,,Canada,2026-01-05
919123001416,23597,AW00023597,Meredith Perez,Single,Female,,United Kingdom,2026-01-05
919123001417,23664,AW00023664,Sandra Guo,Single,Female,,Australia,2026-01-05
919123001418,23677,AW00023677,Charles Lewis,Married,Male,,United States,2026-01-05
919123001419,23824,AW00023824,Edward Carter,Married,Male,,United States,2026-01-05
919123001420,23867,AW00023867,Sarah Henderson,Single,Female,,Canada,2026-01-05
919123001421,23956,AW00023956,Morgan Coleman,Married,Female,,Germany,2026-01-05
919123001422,24456,AW00024456,Danny Ruiz,Single,Male,,Australia,2026-01-05
919123001423,24490,AW00024490,Dwayne Suarez,Married,Male,,United States,2026-01-05
919123001424,24611,AW00024611,Pedro Suarez,Single,Male,,Australia,2026-01-05
919123001425,24663,AW00024663,Ebony Fernandez,Single,Female,,Canada,2026-01-05
919123001426,24674,AW00024674,Dylan Kumar,Married,Male,,United States,2026-01-05
919123001427,25063,AW00025063,Dylan Williams,Married,Male,,United States,2026-01-05
919123001428,25107,AW00025107,Mason Ramirez,Single,Male,,Australia,2026-01-05
919123001429,25465,AW00025465,Mariah Diaz,Married,Female,,United Kingdom,2026-01-05
919123001430,25783,AW00025783,Omar Sun,Single,Male,,United Kingdom,2026-01-14
919123001431,26072,AW00026072,Kelli Zhang,Single,Female,,United States,2026-01-14
919123001432,26259,AW00026259,Hunter Bryant,Single,Male,,United States,2026-01-14
919123001433,26537,AW00026537,Wyatt Perez,Single,Male,,United States,2026-01-14
919123001434,26921,AW00026921,Cynthia Weber,Married,Female,,Australia,2026-01-14
919123001435,27114,AW00027114,Alexander Thompson,Married,Male,,United States,2026-01-14
919123001436,27419,AW00027419,Rebekah Mehta,Single,Female,,Canada,2026-01-14
919123001437,27501,AW00027501,Darren Alonso,Married,Male,,Australia,2026-01-14
919123001438,27532,AW00027532,Kaitlyn Flores,Single,Female,,United States,2026-01-14
919123001439,27833,AW00027833,Dawn Lu,Single,Female,,United Kingdom,2026-01-25
919123001440,27878,AW00027878,Dennis He,Single,Male,,Australia,2026-01-25
919123001441,28062,AW00028062,Xavier Roberts,Single,Male,,United States,2026-01-25
919123001442,28366,AW00028366,Dalton Rivera,Single,Male,,United Kingdom,2026-01-25
919123001443,28473,AW00028473,Bruce Rodriguez,Single,Male,,United Kingdom,2026-01-25
919123001444,29064,AW00029064,Jose Butler,Single,Male,,Australia,2026-01-25
919123001445,29138,AW00029138,Eduardo Wood,Married,Male,,United States,2026-01-25
919123001446,29183,AW00029183,Gabrielle Simmons,Married,Female,,Australia,2026-01-25
919123001447,29187,AW00029187,Jerome Ramos,Married,Male,,Australia,2026-01-25
919123001448,29250,AW00029250,Anthony Williams,Single,Male,,United States,2026-01-25
927712935936,11052,AW00011052,Heidi Lopez,Single,Female,1957-02-03,Australia,2025-10-07
927712935937,11100,AW00011100,Latasha Navarro,Single,Female,1966-03-15,Australia,2025-10-07
927712935938,11216,AW00011216,Jasmine Torres,Single,Female,1955-11-17,United States,2025-10-08
927712935939,11264,AW00011264,Eduardo Martin,Single,Male,1969-12-15,United States,2025-10-08
927712935940,11448,AW00011448,Kyle Patterson,Single,Male,1980-10-25,Australia,2025-10-08
927712935941,11592,AW00011592,Darrell Raji,Single,Male,1984-03-03,France,2025-10-08
927712935942,11658,AW00011658,Robert Mitchell,Married,Male,1985-08-03,United States,2025-10-08
927712935943,11704,AW00011704,Evan Hernandez,Single,Male,1973-11-29,United States,2025-10-08
927712935944,11783,AW00011783,Sara Mitchell,Married,Female,1982-11-13,United States,2025-10-08
927712935945,11950,AW00011950,Jordan Carter,Married,Female,1985-03-09,United States,2025-10-08
927712935946,12687,AW00012687,Marshall Li,Single,Male,1977-10-18,Australia,2025-10-12
927712935947,12711,AW00012711,Heather Zheng,Single,Female,1978-10-18,France,2025-10-12
927712935948,13050,AW00013050,Dennis Zeng,Married,Male,1959-06-18,Australia,2025-10-12
927712935949,13196,AW00013196,Kimberly Sanders,Married,Female,1954-10-29,United States,2025-10-12
927712935950,13395,AW00013395,Gabriel Li,Married,Male,1957-01-11,United States,2025-10-12
927712935951,13404,AW00013404,Kelvin Yang,Married,Male,1975-03-09,United Kingdom,2025-10-12
927712935952,13822,AW00013822,Jay Moyer,Married,Male,1967-12-06,Germany,2025-10-12
927712935953,13823,AW00013823,Margaret Zheng,Married,Female,1973-05-02,France,2025-10-12
927712935954,14016,AW00014016,Mary Sandidge,Married,Male,1956-07-13,Australia,2025-10-12
927712935955,14045,AW00014045,Tanya Ramos,Married,Female,1972-10-02,Australia,2025-10-12
927712935956,14113,AW00014113,Natalie Lopez,Single,Female,1977-10-20,United States,2025-10-12
927712935957,14169,AW00014169,Carmen Martinez,Single,Female,1979-04-13,France,2025-10-12
927712935958,14253,AW00014253,Eduardo Scott,Single,Male,1949-04-18,United States,2025-10-12
927712935959,14323,AW00014323,Colin Tang,Single,Male,1963-03-20,Australia,2025-10-12
927712935960,14802,AW00014802,Audrey Moreno,Single,Female,1970-03-19,France,2025-10-12
927712935961,15421,AW00015421,Cameron Clark,Single,Male,1973-08-31,United States,2026-01-04
927712935962,15931,AW00015931,Micah Xu,Married,Male,1960-07-07,France,2026-01-04
927712935963,15977,AW00015977,Julia Harris,Married,Female,1965-09-12,United States,2026-01-04
927712935964,16186,AW00016186,Bethany Raji,Single,Female,1980-01-22,France,2026-01-04
927712935965,16632,AW00016632,Ruben Romero,Single,Male,1976-11-13,Australia,2026-01-04
927712935966,16701,AW00016701,Laura Zheng,Single,Female,1980-01-10,Australia,2026-01-04
927712935967,16969,AW00016969,Jackson Turner,Married,Male,1976-03-01,United States,2026-01-04
927712935968,16978,AW00016978,Jeremy Rivera,Married,Male,1971-10-02,United States,2026-01-04
927712935969,17023,AW00017023,Jeremiah Harris,Married,Male,1971-07-13,Canada,2026-01-04
927712935970,17042,AW00017042,Tyler Jackson,Married,Male,1975-04-19,United States,2026-01-04
927712935971,17085,AW00017085,Edwin Deng,Married,Male,1979-10-06,United Kingdom,2026-01-04
927712935972,17166,AW00017166,Joshua Several,Married,Male,1956-12-20,United States,2026-01-04
927712935973,17244,AW00017244,Kellie Dominguez,Married,Female,1983-02-21,Australia,2026-01-04
927712935974,17775,AW00017775,Ricky Moreno,Single,Male,1979-02-20,France,2026-01-04
927712935975,18246,AW00018246,Terrence Raje,Married,Male,1976-05-23,Australia,2026-01-04
927712935976,18692,AW00018692,Preston Mehta,Married,Male,1980-02-07,Australia,2026-01-04
927712935977,19109,AW00019109,Jade Brooks,Married,Female,1977-12-31,United States,2026-01-05
927712935978,19142,AW00019142,Dalton Washington,Married,Male,1972-05-08,United States,2026-01-05
927712935979,19333,AW00019333,Candace Malhotra,Married,Female,1971-01-11,Germany,2026-01-05
927712935980,19870,AW00019870,James Martin,Married,Male,1960-10-13,Canada,2026-01-05
927712935981,20049,AW00020049,Colleen Chavez,Single,Female,1976-12-20,United Kingdom,2026-01-05
927712935982,20470,AW00020470,Melissa Gonzales,Single,Female,1967-08-23,Canada,2026-01-05
927712935983,20491,AW00020491,Dakota Perry,Married,Male,1948-07-10,United States,2026-01-05
927712935984,21162,AW00021162,Brooke Sanchez,Single,Female,1975-05-17,,2026-01-05
927712935985,21348,AW00021348,Alexis Patterson,Married,Female,1945-04-14,Canada,2026-01-05
927712935986,21365,AW00021365,Gloria Ramos,Married,Female,1953-12-04,Australia,2026-01-05
927712935987,21426,AW00021426,Jon Raje,Married,Male,1962-04-05,,2026-01-05
927712935988,21458,AW00021458,Carson Price,Married,Male,1956-05-08,,2026-01-05
927712935989,21835,AW00021835,Susan Sun,Married,Female,1949-10-20,Germany,2026-01-05
927712935990,22678,AW00022678,Sydney Lee,Married,Female,,Germany,2026-01-05
927712935991,22700,AW00022700,Gina Serrano,Married,Female,,Germany,2026-01-05
927712935992,22743,AW00022743,Kaylee Murphy,Married,Female,,United States,2026-01-05
927712935993,23305,AW00023305,Robyn Dominguez,Married,Female,,Australia,2026-01-05
927712935994,23999,AW00023999,Gilbert Li,Married,Male,,Australia,2026-01-05
927712935995,24423,AW00024423,Alyssa Harris,Married,Female,,United States,2026-01-05
927712935996,24764,AW00024764,Abigail Hughes,Married,Female,,United States,2026-01-05
927712935997,24913,AW00024913,Kelsey Lal,Married,Female,,Australia,2026-01-05
927712935998,24936,AW00024936,Caleb Scott,Married,Male,,United States,2026-01-05
927712935999,25388,AW00025388,Ernest Hu,Single,Male,,United States,2026-01-05
927712936000,25583,AW00025583,Carolyn Arthur,Single,Female,,Germany,2026-01-05
927712936001,25592,AW00025592,Kendra Ortega,Single,Female,,United Kingdom,2026-01-05
927712936002,25863,AW00025863,Sydney Wright,Single,Female,,United States,2026-01-14
927712936003,26130,AW00026130,Ronnie Liu,Married,Male,,Australia,2026-01-14
927712936004,26134,AW00026134,Bridget Goel,Married,Female,,Australia,2026-01-14
927712936005,26219,AW00026219,Summer Suri,Married,Female,,United Kingdom,2026-01-14
927712936006,26290,AW00026290,Noah Chen,Single,Male,,United States,2026-01-14
927712936007,26572,AW00026572,Jessica Russell,Single,Female,,Canada,2026-01-14
927712936008,26766,AW00026766,Jodi Andersen,Married,Female,,Australia,2026-01-14
927712936009,26823,AW00026823,Kaitlin Raman,Single,Female,,Germany,2026-01-14
